hub,in_degree,in_volume,out_degree,out_volume,hub_delay_ratio,hub_breach_rate,betweenness,pagerank,clustering
IND524132AAA,1.0,15.0,1.0,14.0,1.8611111111111112,1.0,3.283856561145409e-06,0.000643303091083428,0.0
IND524201AAA,1.0,19.0,1.0,18.0,1.0289855072463767,0.16216216216216217,0.0008060043492855788,0.0009091470561323872,1.0
IND530012AAA,10.0,67.0,11.0,71.0,2.0357142857142856,1.0,0.017186610622181357,0.002712388614053472,0.054945054945054944
IND530012AAC,0.0,0.0,2.0,5.0,1.7077922077922079,1.0,0.0,0.00011564321245522476,1.0
IND530018AAA,0.0,0.0,1.0,1.0,4.375,1.0,0.0,0.00011564321245522476,0.0
IND530026AAA,0.0,0.0,1.0,4.0,2.232621951219512,1.0,0.0,0.00011564321245522476,0.0
IND530043AAA,1.0,13.0,2.0,13.0,1.8850931677018634,1.0,0.0004053738488258388,0.0005377825671776951,0.0
IND531001AAA,2.0,6.0,2.0,6.0,1.762857142857143,1.0,0.0004053738488258388,0.00033841460788308414,1.0
IND531036AAA,2.0,5.0,1.0,4.0,2.3902439024390243,1.0,0.00040354948406964695,0.0002464122010977416,0.0
IND531116AAA,1.0,5.0,2.0,5.0,2.071428571428571,1.0,0.00040318461111840854,0.0003553535597057686,1.0
IND531162AAA,2.0,8.0,0.0,0.0,2.033333333333333,1.0,0.0,0.00044124574943118936,0.0
IND531163AAA,1.0,12.0,1.0,13.0,1.9130434782608696,1.0,0.00040318461111840854,0.0005375956882408609,0.0
IND532001AAB,5.0,55.0,4.0,64.0,1.975609756097561,1.0,0.00724491731978925,0.0021788876439964547,0.17857142857142858
IND532127AAA,1.0,21.0,1.0,21.0,1.8275862068965518,1.0,0.001619306157595925,0.0007233485944137399,0.0
IND532201AAA,2.0,20.0,2.0,21.0,1.826086956521739,0.975609756097561,0.001212837689916371,0.0007348302704353031,0.6666666666666666
IND532222AAA,1.0,20.0,2.0,12.0,1.626086956521739,0.65625,0.0012106484522089408,0.0007105058123315484,1.0
IND532421AAA,1.0,20.0,1.0,19.0,2.2,1.0,0.0012150269276238015,0.0006944102428919058,1.0
IND532440AAA,1.0,17.0,1.0,17.0,1.5365853658536586,1.0,0.001610549206766204,0.0007110784376227975,1.0
IND533003AAA,2.0,17.0,2.0,21.0,1.826086956521739,0.9736842105263158,0.000808193586993009,0.0006208292884753623,1.0
IND533106AAA,8.0,50.0,8.0,51.0,2.2006802721088436,1.0,0.007032926135119751,0.0017861945807748293,0.15555555555555556
IND533201AAA,3.0,8.0,2.0,11.0,2.0526315789473686,1.0,0.00040318461111840854,0.0007217166179236967,0.6666666666666666
IND533242AAA,2.0,6.0,1.0,2.0,2.3736263736263736,1.0,0.0,0.0003462608739436021,1.0
IND533262AAA,2.0,15.0,2.0,12.0,1.9736842105263157,1.0,0.0012106484522089408,0.0007961837729979075,1.0
IND533308AAB,2.0,15.0,2.0,16.0,1.9333333333333333,0.967741935483871,0.0008103828247004393,0.0005592423612999653,1.0
IND533401AAA,1.0,18.0,2.0,18.0,2.175416133162612,1.0,0.0008060043492855788,0.0005679616940587617,1.0
IND534001AAA,1.0,4.0,2.0,15.0,1.8076923076923077,1.0,0.0,0.0004100811916329795,0.6666666666666666
IND534260AAC,1.0,5.0,1.0,4.0,2.0821917808219177,1.0,0.0,0.0002644927608531478,0.0
IND535001AAA,2.0,15.0,1.0,10.0,2.4210526315789473,1.0,0.0008060043492855788,0.0006375440635711673,0.0
IND535501AAB,1.0,20.0,2.0,18.0,1.5564182194616978,1.0,0.0016127384444736342,0.0007417186195857442,0.3333333333333333
IND535558AAA,1.0,3.0,1.0,20.0,1.5909090909090908,1.0,0.0016149276821810646,0.0007365593025063359,0.0
IND535591AAA,1.0,21.0,1.0,3.0,1.710801393728223,1.0,0.0016171169198884948,0.000730489517707034,0.0
IND560002AAA,3.0,70.0,2.0,40.0,1.81557067271353,0.7454545454545455,0.0,0.0009233855407534096,1.0
IND560027AAA,0.0,0.0,1.0,4.0,1.8680555555555556,0.5,0.0,0.00011564321245522476,0.0
IND560043AAC,4.0,133.0,3.0,79.0,1.6666666666666667,0.8018867924528302,0.0008089233328954858,0.0012237918305790835,0.3
IND560048AAB,4.0,65.0,2.0,43.0,1.5895833333333333,0.7407407407407407,0.0008070989681392939,0.0009041467094976548,0.5
IND560058AAB,3.0,95.0,3.0,80.0,1.4375,0.72,0.0,0.0011449109184265408,0.8333333333333334
IND560058AAD,3.0,60.0,1.0,36.0,1.6978260869565216,0.90625,0.0,0.000987961001694672,1.0
IND560060AAB,3.0,99.0,2.0,34.0,1.4193548387096775,0.7669172932330827,0.0,0.0013121895908815608,1.0
IND560064AAA,1.0,39.0,0.0,0.0,1.588235294117647,1.0,0.0,0.000629171050223641,0.0
IND560064AAD,0.0,0.0,1.0,41.0,2.4,1.0,0.0,0.00011564321245522476,0.0
IND560066AAB,1.0,2.0,0.0,0.0,2.038230884557721,1.0,0.0,0.00014474916233514414,0.0
IND560067AAC,1.0,8.0,1.0,20.0,2.888888888888889,1.0,0.0,0.0002453037839959364,0.0
IND560077AAA,1.0,1.0,1.0,1.0,2.79010989010989,1.0,0.0,0.00012570866811660464,0.0
IND560078AAC,3.0,69.0,2.0,36.0,1.8974358974358974,0.9047619047619048,0.0,0.0009151255950846102,1.0
IND560083AAB,2.0,51.0,2.0,32.0,1.5,0.9518072289156626,0.0,0.0008533574151145891,1.0
IND560085AAA,3.0,53.0,1.0,7.0,1.736231884057971,0.8333333333333334,0.0,0.0007217629145561831,1.0
IND560099AAA,1.0,4.0,0.0,0.0,1.8680555555555556,0.5,0.0,0.00021393994304216697,0.0
IND560099AAB,11.0,354.0,18.0,466.0,1.574537037037037,0.8304878048780487,0.011036312156107243,0.005518238044943513,0.1368421052631579
IND560099AAG,0.0,0.0,1.0,2.0,1.8035714285714286,1.0,0.0,0.00011564321245522476,0.0
IND560099AAH,0.0,0.0,1.0,1.0,1.7647058823529411,1.0,0.0,0.00011564321245522476,0.0
IND560300AAA,4.0,278.0,12.0,331.0,1.6363636363636365,0.7881773399014779,0.005629259891705708,0.0037438351435647266,0.21794871794871795
IND560300AAB,3.0,18.0,4.0,24.0,1.9324751580849142,1.0,8.392077878482712e-06,0.0007375262474369779,0.3
IND561202AAB,1.0,16.0,1.0,14.0,1.8818544366899301,1.0,0.00040318461111840854,0.0006358939920209876,0.0
IND561203AAB,1.0,12.0,1.0,12.0,1.8184803001876173,1.0,0.001220500021892377,0.0008011851559160637,1.0
IND561207AAB,1.0,13.0,2.0,13.0,1.1578947368421053,0.3076923076923077,0.00040829283243574586,0.0008413554391853613,0.6666666666666666
IND562101AAA,2.0,13.0,1.0,13.0,1.392094017094017,0.6153846153846154,0.0008143964271640615,0.0008537790902716064,0.6666666666666666
IND562108AAA,1.0,12.0,1.0,2.0,1.1634615384615383,0.42857142857142855,2.1892377074302726e-06,0.000775783633969232,1.0
IND562114AAA,1.0,20.0,2.0,17.0,2.95,1.0,0.0004039143570208853,0.0003241514288517739,0.0
IND562117AAA,1.0,11.0,1.0,10.0,1.5833333333333333,0.6666666666666666,0.0004039143570208853,0.00021393994304216694,0.0
IND562125AAA,1.0,1.0,1.0,1.0,4.444852941176471,1.0,3.648729512383788e-07,0.00021393994304216697,0.0
IND562132AAA,36.0,665.0,35.0,768.0,1.6372881355932203,0.9134682484298674,0.13434293678940992,0.013149040886925952,0.05357142857142857
IND562132AAC,0.0,0.0,1.0,1.0,1.5176273083379967,1.0,0.0,0.00011564321245522476,0.0
IND562159AAA,0.0,0.0,1.0,11.0,1.9259259259259258,1.0,0.0,0.00011564321245522476,0.0
IND562160AAB,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.000297492164041069,0.0
IND563101AAB,2.0,19.0,3.0,16.0,1.7719298245614035,0.9428571428571428,0.0012139323087700864,0.0005294037009589466,0.5
IND563116AAA,2.0,17.0,1.0,14.0,1.9444444444444444,1.0,0.0,0.0007299510359499039,1.0
IND563125AAB,3.0,16.0,2.0,15.0,1.951219512195122,1.0,0.0012095538333552257,0.0006028676381190896,0.5
IND563130AAA,2.0,10.0,1.0,10.0,1.787121212121212,0.6,0.0004042792299721237,0.00034383713888886454,0.6666666666666666
IND563131AAA,1.0,14.0,1.0,14.0,1.758985200845666,0.9285714285714286,0.001211743071062656,0.0005093872150434922,1.0
IND563131AAB,3.0,25.0,3.0,24.0,1.7468354430379747,0.8367346938775511,0.0016127384444736342,0.0010379772392315313,0.5
IND570020AAA,4.0,29.0,3.0,24.0,2.6153846153846154,0.8679245283018868,0.002858049827050221,0.0010671300380554487,0.09523809523809523
IND571104AAA,1.0,15.0,2.0,17.0,1.8421052631578947,1.0,0.0012106484522089408,0.0006134379416398814,0.3333333333333333
IND571105AAA,0.0,0.0,2.0,13.0,1.736842105263158,1.0,0.0,0.00011564321245522476,1.0
IND571111AAB,1.0,8.0,1.0,10.0,1.875876577840112,1.0,0.0008191397755301604,0.000503065487727858,0.0
IND571114AAA,2.0,9.0,1.0,8.0,1.9423076923076923,1.0,5.837967219814061e-06,0.0002791350395682082,0.6666666666666666
IND571124AAA,1.0,10.0,1.0,11.0,2.4166666666666665,0.9523809523809523,7.297459024767576e-06,0.0006632399411640921,1.0
IND571213AAA,1.0,12.0,2.0,9.0,1.6515151515151516,1.0,3.283856561145409e-06,0.00020637865607394065,0.6666666666666666
IND571301AAA,1.0,9.0,1.0,8.0,2.4,1.0,0.0012259731161609528,0.0004557909120854222,0.0
IND571313AAB,1.0,10.0,1.0,10.0,1.6189516129032258,0.9,0.000412306434899368,0.0005432488770239298,0.0
IND571401AAA,1.0,9.0,1.0,10.0,1.0217391304347827,0.3157894736842105,3.648729512383788e-07,0.00021393994304216697,0.0
IND571426AAA,2.0,18.0,1.0,15.0,1.7195121951219512,0.9393939393939394,0.001212837689916371,0.0005856408578642298,0.3333333333333333
IND571430AAA,2.0,11.0,1.0,10.0,1.205128205128205,0.5238095238095238,0.00041413079965555994,0.0006442314455398061,0.3333333333333333
IND571432AAB,1.0,12.0,1.0,17.0,1.5945945945945945,0.9310344827586207,0.0012150269276238015,0.0005138941926216625,1.0
IND571438AAB,0.0,0.0,1.0,9.0,1.2903225806451613,0.6666666666666666,0.0,0.00011564321245522476,0.0
IND571440AAA,1.0,10.0,1.0,10.0,1.19375,0.45,5.473094268575682e-06,0.0005774047579255921,0.0
IND571602AAA,1.0,14.0,0.0,0.0,2.336007702182285,1.0,0.0,0.0006447618563244208,0.0
IND572101AAA,3.0,6.0,2.0,13.0,2.0,0.9473684210526315,0.0016266036166206928,0.0008737299279411278,0.3
IND572201AAB,2.0,13.0,4.0,7.0,1.6702806122448979,1.0,0.0012095538333552257,0.0005537720229408014,0.5
IND573103AAA,2.0,6.0,2.0,7.0,1.5384615384615385,0.9230769230769231,0.00040464410292336206,0.00040972640222583046,0.6666666666666666
IND573116AAA,1.0,14.0,3.0,14.0,1.8357723577235774,1.0,0.0020232205146168106,0.0005466189923852326,0.3333333333333333
IND573134AAB,2.0,14.0,2.0,15.0,2.0625,0.9655172413793104,0.0012080943415502723,0.0007009227765007674,0.3333333333333333
IND573142AAA,3.0,19.0,1.0,17.0,1.9058880308880308,1.0,0.002012274326079659,0.0006949372221199305,0.3333333333333333
IND573201AAB,4.0,49.0,5.0,45.0,1.8775,1.0,0.015457842579213918,0.0016297403442729064,0.14285714285714285
IND574104AAA,1.0,9.0,1.0,11.0,2.0,1.0,0.0008078287140417706,0.0002957989816272966,0.0
IND574117AAA,1.0,5.0,2.0,3.0,2.403940886699507,1.0,0.0008224236320913058,0.00035640509064675395,0.6666666666666666
IND574202AAA,1.0,5.0,1.0,6.0,2.0588235294117645,1.0,0.0012080943415502723,0.0004704206165614419,0.0
IND574211AAA,1.0,8.0,2.0,6.0,2.3042763157894735,1.0,0.0012150269276238015,0.0005008622175616715,0.3333333333333333
IND574216AAA,2.0,12.0,2.0,6.0,2.0919661733615222,1.0,0.0008103828247004393,0.00043802782765968234,0.3333333333333333
IND574221AAA,1.0,7.0,1.0,6.0,1.5588235294117647,1.0,0.0012037158661354116,0.0005538188385078728,0.0
IND574227AAA,1.0,2.0,1.0,9.0,1.9230769230769231,1.0,0.0008100179517492009,0.00021194796373183645,0.0
IND574239AAA,1.0,6.0,1.0,7.0,1.5142857142857142,1.0,0.0012059051038428418,0.0005155007365324851,0.0
IND575004AAB,6.0,32.0,7.0,25.0,2.369565217391304,1.0,0.014226761241735627,0.0014162463423029713,0.07692307692307693
IND575014AAA,1.0,2.0,1.0,1.0,2.3684210526315788,1.0,0.0,0.00021194796373183645,1.0
IND576101AAA,2.0,3.0,1.0,3.0,1.6614906832298137,1.0,0.0,0.00036575847279337475,0.6666666666666666
IND576201AAA,2.0,4.0,1.0,4.0,2.0412912912912913,1.0,0.001223419005502284,0.0005275193566795385,0.3333333333333333
IND577002AAA,4.0,29.0,3.0,31.0,1.7796495956873315,1.0,0.0032262066348497454,0.0010611255460766561,0.26666666666666666
IND577101AAA,3.0,10.0,2.0,9.0,1.7358490566037736,0.5789473684210527,0.0008085584599442474,0.0007022595997127421,0.3333333333333333
IND577116AAA,3.0,8.0,1.0,8.0,1.1318840579710145,0.4375,1.0946188537151363e-06,0.0005642984520936398,0.6666666666666666
IND577126AAA,1.0,1.0,1.0,1.0,2.28943661971831,1.0,0.00040318461111840854,0.0002669026618750412,1.0
IND577132AAD,1.0,7.0,1.0,11.0,1.959375,0.9444444444444444,0.0008060043492855788,0.0005799148367098143,1.0
IND577201AAA,3.0,9.0,2.0,11.0,1.4935344827586206,0.65,0.002420567158515405,0.0008063528126802873,0.3
IND577401AAA,1.0,9.0,2.0,8.0,1.4133333333333333,0.5882352941176471,0.0016160223010347797,0.0005576245980355813,0.6666666666666666
IND577432AAA,1.0,1.0,1.0,1.0,2.227777777777778,1.0,0.0004053738488258388,0.0001779522934350705,1.0
IND577501AAA,2.0,12.0,1.0,10.0,1.7867965367965368,1.0,0.0020188420392019497,0.00035219320497181,0.6666666666666666
IND577522AAA,1.0,10.0,1.0,10.0,1.5559954751131222,1.0,0.0024099858429294917,0.0003899271873507748,0.0
IND577535AAC,1.0,10.0,1.0,10.0,1.7295127353266888,1.0,0.0024121750806369224,0.00032268702928884034,0.0
IND577598AAB,1.0,16.0,1.0,17.0,1.8928571428571428,1.0,0.0012084592145015106,0.000606393565767189,1.0
IND577598AAC,1.0,10.0,1.0,11.0,1.7419354838709677,1.0,0.0020210312769093804,0.00026117296185482165,1.0
IND580002AAA,2.0,11.0,1.0,2.0,3.2857142857142856,1.0,0.0,0.00046515744908530313,1.0
IND580028AAA,9.0,67.0,8.0,78.0,1.9484536082474226,1.0,0.013224090371732562,0.0028270273062214572,0.0989010989010989
IND580030AAA,1.0,1.0,0.0,0.0,2.2523364485981308,1.0,0.0,0.0001517672609459265,0.0
IND581110AAE,2.0,21.0,2.0,20.0,1.9090909090909092,1.0,0.000808193586993009,0.000712925673620765,0.6666666666666666
IND581115AAC,1.0,19.0,1.0,20.0,1.9615384615384615,1.0,0.0008103828247004393,0.0006684553921049065,1.0
IND581119AAB,1.0,16.0,1.0,14.0,1.7979035639412997,1.0,0.0,0.0006004326705174056,1.0
IND581303AAA,1.0,13.0,2.0,14.0,1.5432098765432098,0.8148148148148148,0.0008103828247004393,0.0005041700793476961,0.6666666666666666
IND581314AAA,3.0,10.0,2.0,10.0,1.807150900900901,0.95,0.0017400791044558284,0.000659368440949123,0.3333333333333333
IND581320AAA,2.0,5.0,2.0,5.0,2.0412912912912913,1.0,0.001222324386648569,0.0006510778484402018,0.0
IND581325AAA,2.0,14.0,1.0,14.0,1.7123287671232876,0.7142857142857143,0.0008060043492855788,0.0006127896030031373,0.3333333333333333
IND581334AAA,2.0,5.0,3.0,6.0,1.7714285714285714,1.0,0.000546214808003853,0.0006144224668752734,0.3333333333333333
IND581343AAC,1.0,2.0,1.0,6.0,1.8824404761904763,0.875,0.0,0.0002897295780698979,1.0
IND581400AAB,2.0,13.0,1.0,12.0,1.0612244897959184,0.48,0.000808193586993009,0.0005128538094772324,0.6666666666666666
IND581402AAA,1.0,15.0,2.0,10.0,1.475609756097561,1.0,0.00161821153874221,0.0005777534452030162,0.3333333333333333
IND582101AAB,2.0,18.0,1.0,18.0,2.3376262626262623,1.0,0.0012084592145015106,0.0007182610330197539,0.3333333333333333
IND582209AAA,1.0,17.0,1.0,16.0,1.8333333333333333,1.0,0.0012106484522089408,0.0006368261017937023,1.0
IND583101AAA,3.0,21.0,2.0,28.0,2.5217391304347827,1.0,0.0040340353488915156,0.0006820266907459144,0.16666666666666666
IND583119AAA,1.0,9.0,1.0,9.0,3.0655594405594404,1.0,0.0012073645956477955,0.0004164735735678525,1.0
IND583121AAA,1.0,2.0,0.0,0.0,2.3279220779220777,1.0,0.0,0.0003402520853434369,0.0
IND583201AAA,3.0,34.0,3.0,27.0,2.4482758620689653,1.0,0.0020206664039581416,0.0010617542156914329,0.3333333333333333
IND583227AAA,1.0,16.0,2.0,16.0,2.0,1.0,0.0004053738488258388,0.0006504527433221185,1.0
IND583231AAA,1.0,15.0,1.0,15.0,2.232683982683983,1.0,0.00040318461111840854,0.0006339727422901312,1.0
IND584101AAA,2.0,16.0,3.0,17.0,1.5436893203883495,0.9696969696969697,0.0020272341170804327,0.0005918328207936732,0.3333333333333333
IND584123AAA,1.0,2.0,1.0,1.0,1.4857142857142858,1.0,0.0008122071894566312,0.00017482649453460177,0.0
IND584128AAA,1.0,1.0,1.0,2.0,2.227272727272727,1.0,0.000406468467679554,0.00026424573280964714,0.0
IND585104AAA,5.0,61.0,5.0,60.0,1.9166666666666667,1.0,0.006447305048382154,0.0018849210706793282,0.0
IND585211AAA,2.0,21.0,2.0,20.0,1.864864864864865,0.975609756097561,0.00040500897587460047,0.0006817955212020881,0.0
IND585222AAA,2.0,21.0,2.0,22.0,1.5555555555555556,0.9767441860465116,3.648729512383788e-07,0.0007260031332193494,0.0
IND585307AAB,2.0,22.0,2.0,21.0,1.6571428571428573,1.0,0.0004028197381671702,0.0007273575854721508,0.0
IND585314AAA,2.0,20.0,2.0,19.0,1.8421052631578947,1.0,0.0004028197381671702,0.0006550656079907914,0.0
IND585330AAE,1.0,20.0,1.0,21.0,1.8571428571428572,1.0,0.004014332209524643,0.0006497041824811444,0.0
IND585401AAA,1.0,21.0,1.0,22.0,1.878787878787879,1.0,0.004012142971817213,0.0006678917675643094,0.0
IND586101AAA,1.0,8.0,1.0,4.0,1.651558384547849,1.0,0.0016112789526686808,0.0003981455381971959,0.0
IND586101AAB,2.0,5.0,1.0,5.0,1.9094346757421063,1.0,0.0,0.0002951834056822085,0.3333333333333333
IND586128AAA,2.0,18.0,2.0,19.0,1.7974683544303798,1.0,0.00040500897587460047,0.0005973033527616112,0.0
IND586211AAA,2.0,18.0,2.0,19.0,1.7326732673267327,1.0,3.648729512383788e-07,0.0006043818991967443,0.0
IND587103AAB,1.0,19.0,2.0,19.0,1.723908918406072,1.0,0.001212837689916371,0.0006852923804449785,0.3333333333333333
IND590016AAA,2.0,17.0,1.0,5.0,1.9717167721518987,1.0,0.0004053738488258388,0.0007217385460317222,1.0
IND591102AAA,1.0,2.0,1.0,18.0,1.9883720930232558,1.0,0.00040464410292336206,0.00021393994304216697,0.0
IND591115AAB,2.0,6.0,2.0,6.0,1.8434959349593496,1.0,0.0,0.000362823173873633,1.0
IND591123AAC,1.0,18.0,1.0,19.0,1.6559139784946237,1.0,0.0012150269276238015,0.0006701754917525746,0.0
IND591126AAA,0.0,0.0,1.0,2.0,1.550709939148073,1.0,0.0,0.00011564321245522476,0.0
IND591201AAA,1.0,4.0,2.0,11.0,1.5,0.9333333333333333,0.0020213961498606187,0.0004955050987246435,0.3333333333333333
IND591237AAB,1.0,10.0,1.0,4.0,2.1875,0.9285714285714286,0.002023585387568049,0.0004468963367875143,0.0
IND591302AAB,1.0,5.0,2.0,10.0,1.6829268292682926,1.0,0.00040318461111840854,0.0007291209765822558,1.0
IND591304AAA,1.0,10.0,2.0,12.0,1.476923076923077,1.0,0.0020192069121531884,0.0004985335160152065,0.3333333333333333
IND591307AAC,1.0,18.0,3.0,7.0,2.1538461538461537,1.0,0.0008085584599442474,0.000297492164041069,0.16666666666666666
IND600004AAA,1.0,1.0,1.0,3.0,4.723684210526316,1.0,0.0,0.00015056380349116758,0.0
IND600008AAA,0.0,0.0,1.0,14.0,2.137012012012012,1.0,0.0,0.00011564321245522476,0.0
IND600008AAC,3.0,36.0,3.0,18.0,2.8833333333333333,1.0,0.0012139323087700864,0.0007394948689963125,0.16666666666666666
IND600013AAA,1.0,2.0,0.0,0.0,4.55,1.0,0.0,0.00018548439452711036,0.0
IND600016AAA,0.0,0.0,1.0,8.0,2.1573426573426575,1.0,0.0,0.00011564321245522476,0.0
IND600016AAB,0.0,0.0,1.0,22.0,2.0909926470588234,1.0,0.0,0.00011564321245522476,0.0
IND600016AAC,2.0,23.0,2.0,12.0,2.1142857142857143,0.9714285714285714,0.0012113781981114176,0.0014632781851959742,0.0
IND600032AAB,3.0,75.0,4.0,123.0,2.135944700460829,0.9848484848484849,0.00040318461111840854,0.0017023107363887539,0.5
IND600044AAC,3.0,54.0,0.0,0.0,1.7946696696696698,1.0,0.0,0.00041053340421605134,0.0
IND600044AAD,5.0,51.0,5.0,52.0,2.1315789473684212,0.9223300970873787,0.003631215610724346,0.0013670496691839456,0.2
IND600044AAE,1.0,34.0,1.0,29.0,1.5,0.746031746031746,0.0,0.0006300084805200368,0.0
IND600048AAA,2.0,15.0,1.0,1.0,2.5,0.9375,0.0,0.00044418992556032126,1.0
IND600056AAA,1.0,3.0,1.0,7.0,3.125,1.0,0.0004061035947283156,0.0003119137138914458,0.0
IND600056AAB,18.0,241.0,18.0,300.0,1.7777777777777777,0.9537892791127541,0.039897762599063004,0.005339431848422599,0.05928853754940711
IND600056AAD,1.0,1.0,0.0,0.0,1.7551020408163265,1.0,0.0,0.00015731161411271504,0.0
IND600073AAA,0.0,0.0,1.0,1.0,1.9166666666666667,1.0,0.0,0.00011564321245522476,0.0
IND600076AAB,2.0,58.0,2.0,18.0,2.165178571428571,0.9868421052631579,0.0,0.0008517827675438589,1.0
IND600083AAA,0.0,0.0,1.0,2.0,2.0357142857142856,1.0,0.0,0.00011564321245522476,0.0
IND600110AAA,1.0,28.0,2.0,11.0,1.88,1.0,0.00040573872177707723,0.0005392381390968347,0.0
IND600116AAB,4.0,31.0,3.0,16.0,2.375,1.0,0.002828130245048674,0.0012315011854819487,0.1
IND600119AAA,2.0,19.0,1.0,10.0,1.9583333333333333,0.9655172413793104,0.00040354948406964695,0.001354077529007775,0.0
IND602001AAA,1.0,9.0,1.0,3.0,2.713636363636364,1.0,0.0,0.0005686869326019317,1.0
IND602001AAB,0.0,0.0,1.0,11.0,2.185185185185185,1.0,0.0,0.00011564321245522476,0.0
IND602024AAA,1.0,10.0,2.0,13.0,2.6363636363636362,1.0,0.0004053738488258388,0.0007698782172426283,1.0
IND602105AAB,1.0,7.0,0.0,0.0,3.25,1.0,0.0,0.0003807698692629906,0.0
IND603001AAA,1.0,12.0,1.0,13.0,1.868421052631579,0.84,0.0004053738488258388,0.0003837952629490336,1.0
IND603102AAA,1.0,4.0,1.0,12.0,1.9258121158911325,1.0,0.00040318461111840854,0.00032694936730641997,0.0
IND603203AAA,2.0,3.0,2.0,14.0,3.0,1.0,0.00040354948406964695,0.0002586319514578018,0.3333333333333333
IND603301AAA,1.0,13.0,1.0,14.0,1.9705882352941178,0.8518518518518519,0.00040318461111840854,0.00044186918596193943,1.0
IND604303AAA,1.0,4.0,1.0,4.0,1.924342105263158,0.75,0.0004053738488258388,0.0002485954762954886,0.0
IND605010AAB,2.0,23.0,3.0,19.0,1.7109693184903612,0.9523809523809523,0.007241268590276866,0.0007429685332248442,0.0
IND605601AAA,3.0,26.0,3.0,26.0,1.4241783586392467,0.8653846153846154,0.0048367558416159495,0.001061993951258681,0.0
IND606003AAA,1.0,15.0,1.0,14.0,1.9285714285714286,0.9655172413793104,0.0016149276821810646,0.0006486751830579411,0.0
IND606105AAA,1.0,14.0,1.0,14.0,1.4907407407407407,1.0,0.0016127384444736342,0.0006670171180545413,0.0
IND606201AAC,1.0,14.0,1.0,15.0,1.3770491803278688,1.0,0.001610549206766204,0.0006826077628016566,0.0
IND606801AAB,1.0,13.0,1.0,13.0,1.8318293683347004,0.9615384615384616,0.0008060043492855788,0.0004306053143009718,0.0
IND606803AAA,1.0,11.0,1.0,13.0,1.6293478260869565,0.9583333333333334,0.000808193586993009,0.00037054364923025694,0.0
IND607001AAA,1.0,12.0,1.0,11.0,1.8518518518518519,1.0,0.002828859990951151,0.0005145000039760163,0.0
IND607106AAA,1.0,14.0,1.0,14.0,2.2316017316017316,1.0,0.001619306157595925,0.0006017096747621485,0.0
IND607801AAA,1.0,14.0,1.0,15.0,2.272727272727273,0.9655172413793104,0.0016171169198884948,0.0006270964360031149,0.0
IND608001AAA,1.0,11.0,1.0,7.0,2.111111111111111,1.0,0.0028266707532437207,0.0005529682158349259,0.0
IND608301AAA,1.0,10.0,1.0,16.0,1.9608059342421813,1.0,3.648729512383788e-06,0.0004540713479277132,0.0
IND609001AAA,1.0,11.0,1.0,12.0,2.1379310344827585,1.0,7.297459024767576e-07,0.00021393994304216694,0.0
IND609110AAA,1.0,7.0,1.0,8.0,2.0357142857142856,1.0,0.00282448151553629,0.000585666195915,0.0
IND609602AAA,1.0,8.0,1.0,11.0,2.5625,1.0,0.00282229227782886,0.0006134594789830651,0.0
IND610001AAA,2.0,27.0,2.0,27.0,1.7713043478260868,0.9814814814814815,0.003624647897602055,0.0013679669044140948,0.16666666666666666
IND611001AAA,1.0,11.0,1.0,10.0,2.6666666666666665,1.0,0.0028201030401214296,0.0006370837695909207,0.0
IND613104AAA,1.0,10.0,0.0,0.0,1.8837740384615385,1.0,0.0,0.00036851155189013686,0.0
IND614018AAA,1.0,12.0,1.0,10.0,1.8837740384615385,1.0,7.297459024767576e-07,0.0002974921640410689,0.0
IND614602AAA,0.0,0.0,1.0,16.0,1.5,1.0,0.0,0.00011564321245522476,0.0
IND614616AAA,1.0,16.0,1.0,16.0,1.3964285714285714,0.78125,2.1892377074302726e-06,0.000297492164041069,0.0
IND614620AAA,1.0,15.0,1.0,16.0,1.7391304347826086,1.0,9.851569683436227e-06,0.0005764328791405689,0.0
IND614715AAA,1.0,17.0,1.0,17.0,1.3955627705627704,0.6764705882352942,0.0004053738488258388,0.00084775883352145,1.0
IND614804AAA,1.0,16.0,1.0,16.0,1.375,0.78125,1.4594918049535152e-06,0.00021393994304216697,0.0
IND614809AAA,1.0,17.0,1.0,17.0,1.25,0.6470588235294118,0.00040318461111840854,0.0008362382209486222,1.0
IND620012AAA,2.0,2.0,0.0,0.0,3.7447916666666665,0.5,0.0,0.0007238554435057969,0.0
IND620020AAA,0.0,0.0,1.0,25.0,1.9090909090909092,1.0,0.0,0.00011564321245522476,0.0
IND621010AAA,1.0,15.0,1.0,16.0,1.5,1.0,2.1892377074302726e-06,0.00021393994304216697,0.0
IND621112AAA,1.0,25.0,1.0,1.0,1.9090909090909092,1.0,3.648729512383788e-07,0.00021393994304216697,0.0
IND621211AAA,0.0,0.0,1.0,15.0,1.5,1.0,0.0,0.00011564321245522476,0.0
IND621212AAA,2.0,18.0,1.0,16.0,1.5361344537815125,1.0,4.013602463622167e-06,0.0003651777911355667,0.3333333333333333
IND621306AAA,0.0,0.0,1.0,12.0,1.3148474178403755,0.6666666666666666,0.0,0.00011564321245522476,0.0
IND621704AAA,1.0,16.0,1.0,17.0,1.3035714285714286,0.6060606060606061,4.378475414860545e-06,0.00042604433492046104,1.0
